# Time, Reward, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
1.450000000000000000e+02,2.875332759465238364e-01,-5.236029382627068740e-01,1.282941329516482074e-05,5.237300979573293880e-01,-1.877207766934798532e-03
1.460000000000000000e+02,2.875327450119648520e-01,-5.236028831699132136e-01,1.322227046743131356e-05,5.237229426680738431e-01,-1.717269421339260574e-03
1.470000000000000000e+02,2.875322536426667686e-01,-5.236028272115663684e-01,1.343000324992107759e-05,5.237163972288325642e-01,-1.570905417908926476e-03
1.480000000000000000e+02,2.875317985172521351e-01,-5.236027710290109827e-01,1.348381329084336710e-05,5.237104098575012801e-01,-1.436969119504836329e-03
1.490000000000000000e+02,2.875313765910942898e-01,-5.236027151511841726e-01,1.341067843580974741e-05,5.237049331484510128e-01,-1.314410172055404443e-03
1.500000000000000000e+02,2.875309850734938388e-01,-5.236026600100548434e-01,1.323387103143751548e-05,5.236999237047782474e-01,-1.202266481475526994e-03
1.510000000000000000e+02,2.875306214066998267e-01,-5.236026059541546429e-01,1.297341605975829532e-05,5.236953418012270101e-01,-1.099656852288497660e-03
1.520000000000000000e+02,2.875302832466390957e-01,-5.236025532604218213e-01,1.264649586890498928e-05,5.236911510752514376e-01,-1.005774234146875360e-03
1.530000000000000000e+02,2.875299684452209403e-01,-5.236025021445573913e-01,1.226780746816487335e-05,5.236873182438896990e-01,-9.198795268094632060e-04
1.540000000000000000e+02,2.875296750340892715e-01,-5.236024527700666731e-01,1.184987777567900214e-05,5.236838128443150886e-01,-8.412958979084294003e-04
1.550000000000000000e+02,2.875294012097077689e-01,-5.236024052561436548e-01,1.140334152099686248e-05,5.236806069960996401e-01,-7.694035717016974767e-04
1.560000000000000000e+02,2.875291453196686664e-01,-5.236023596845349459e-01,1.093718608410963232e-05,5.236776751833905896e-01,-7.036350501730380142e-04
1.570000000000000000e+02,2.875289058501277473e-01,-5.236023161055056718e-01,1.045896701259044583e-05,5.236749940553445670e-01,-6.434707310534165236e-04
1.580000000000000000e+02,2.875286814142727354e-01,-5.236022745430157777e-01,9.974997571356618634e-06,5.236725422433020638e-01,-5.884348901941334519e-04
1.590000000000000000e+02,2.875284707417425922e-01,-5.236022349992019986e-01,9.490515312337953949e-06,5.236703001933091794e-01,-5.380919982823652824e-04
1.600000000000000000e+02,2.875282726689195600e-01,-5.236021974582507621e-01,9.009828299631142000e-06,5.236682500127074480e-01,-4.920433444054400987e-04
1.610000000000000000e+02,2.875280861300226753e-01,-5.236021618897367391e-01,8.536443356009343049e-06,5.236663753296194601e-01,-4.499239411302217908e-04
1.620000000000000000e+02,2.875279101489384148e-01,-5.236021282514933262e-01,8.073178416065008618e-06,5.236646611642533644e-01,-4.113996878742231947e-04
1.630000000000000000e+02,2.875277438317269674e-01,-5.236020964920731213e-01,7.622260843071532147e-06,5.236630938110400368e-01,-3.761647711993769405e-04
1.640000000000000000e+02,2.875275863597496762e-01,-5.236020665528507978e-01,7.185413346743488019e-06,5.236616607306965321e-01,-3.439392824461409400e-04
1.650000000000000000e+02,2.875274369833666355e-01,-5.236020383698133385e-01,6.763928982018065563e-06,5.236603504513853702e-01,-3.144670346735214559e-04
1.660000000000000000e+02,2.875272950161570917e-01,-5.236020118750778218e-01,6.358736510738285227e-06,5.236591524782088225e-01,-2.875135623789811488e-04
1.670000000000000000e+02,2.875271598296207376e-01,-5.236019869981725083e-01,5.970457276513767278e-06,5.236580572103386455e-01,-2.628642888420117465e-04
1.680000000000000000e+02,2.875270308483193760e-01,-5.236019636671115363e-01,5.599454620078075738e-06,5.236570558651423291e-01,-2.403228471258759646e-04
1.690000000000000000e+02,2.875269075454229828e-01,-5.236019418092918709e-01,5.245876716948274414e-06,5.236561404087173299e-01,-2.197095419878709855e-04
1.700000000000000000e+02,2.875267894386271950e-01,-5.236019213522349336e-01,4.909693666493306354e-06,5.236553034922968308e-01,-2.008599409276788802e-04
1.710000000000000000e+02,2.875266760864110260e-01,-5.236019022241953369e-01,4.590729499095338968e-06,5.236545383940315324e-01,-1.836235836616259207e-04
1.720000000000000000e+02,2.875265670846069987e-01,-5.236018843546547119e-01,4.288689757894888743e-06,5.236538389656979486e-01,-1.678628000676459908e-04
1.730000000000000000e+02,2.875264620632578261e-01,-5.236018676747163925e-01,4.003185193845824259e-06,5.236531995839160958e-01,-1.534516276338036584e-04
1.740000000000000000e+02,2.875263606837358821e-01,-5.236018521174161666e-01,3.733752050831919402e-06,5.236526151054994305e-01,-1.402748200109336864e-04
1.750000000000000000e+02,2.875262626361033136e-01,-5.236018376179603084e-01,3.479869395599836513e-06,5.236520808265864302e-01,-1.282269391207743661e-04
1.760000000000000000e+02,2.875261676366938635e-01,-5.236018241139026586e-01,3.240973843415620069e-06,5.236515924452374016e-01,-1.172115237585508120e-04
1.770000000000000000e+02,2.875260754258964768e-01,-5.236018115452691912e-01,3.016472036268644584e-06,5.236511460272025298e-01,-1.071403283611207179e-04
1.780000000000000000e+02,2.875259857661254248e-01,-5.236017998546393937e-01,2.805751145073024840e-06,5.236507379745942714e-01,-9.793262598085434754e-05
1.790000000000000000e+02,2.875258984399603479e-01,-5.236017889871906750e-01,2.608187681525272622e-06,5.236503649972187313e-01,-8.951457012445007493e-05
1.800000000000000000e+02,2.875258132484423967e-01,-5.236017788907122439e-01,2.423154825333014678e-06,5.236500240863415367e-01,-8.181861052110838122e-05
1.810000000000000000e+02,2.875257300095140911e-01,-5.236017695155935625e-01,2.250028474458123495e-06,5.236497124906821510e-01,-7.478295825090254024e-05
1.820000000000000000e+02,2.875256485565893527e-01,-5.236017608147928160e-01,2.088192187053825032e-06,5.236494276944483328e-01,-6.835109612825019971e-05
1.830000000000000000e+02,2.875255687372447744e-01,-5.236017527437878405e-01,1.937041189722294704e-06,5.236491673972378802e-01,-6.247133050683112367e-05
1.840000000000000000e+02,2.875254904120206900e-01,-5.236017452605147282e-01,1.795985550420249608e-06,5.236489294956503393e-01,-5.709638101364679082e-05
